AbsMinZ,AbsMinX,AbsMedianZ,AbsMeanZ,AbsMedianY,AbsMeanY,MedianZ,AbsMinY,AvgZ,AvgX,Label
0.096540211,0.037539571,0.147588427,0.172795646,0.881905665,0.808091542,0.593477477,0.548530042,0.599789076,0.553253988,0
0.000684322,0.001750027,0.323078665,0.407330107,0.670185877,0.731808166,0.597047397,0.007777043,0.509727137,0.542097363,3
0.164849258,0.002856599,0.855926952,0.896729585,0.326017913,0.303485639,0.074021098,0.006153915,0.050008641,0.307839632,3
0.879602536,0.284628164,0.851030423,0.846377231,0.332813096,0.329832788,0.076536811,0.334511384,0.075699218,0.339298982,1
0.879831839,0.315835827,0.851728877,0.847014086,0.3276292,0.324569738,0.076177963,0.339683496,0.075374284,0.337209374,1
0.878301257,0.309696357,0.854112042,0.849124562,0.325952317,0.32301819,0.074953553,0.332668371,0.074297485,0.337379655,1
0.881154802,0.283649672,0.854737606,0.849030752,0.329920051,0.325998749,0.074632154,0.331791649,0.074345349,0.342085457,1
0.846801741,0.319581964,0.850764619,0.845126034,0.319411835,0.317399305,0.076673374,0.331758698,0.076337599,0.327210549,1
0.884654098,0.322441432,0.854178839,0.848347697,0.319242536,0.316430795,0.074919234,0.330683499,0.074693854,0.332021878,1
0.249871278,0.076433158,0.261126691,0.255300542,0.903237369,0.893264212,0.379614468,0.936192063,0.377276004,0.45272762,0
0.011611528,0.00509881,0.270557311,0.305351273,0.817861487,0.776256672,0.374769253,0.466207889,0.357680366,0.393001587,3
0.000507428,0.003021478,0.564760269,0.612992348,0.414989991,0.503901264,0.586041018,0.012256496,0.684507705,0.565333439,3
0.481663988,0.320741314,0.76969897,0.774412825,0.344458893,0.34659117,0.913102181,0.255216381,0.906743789,0.709868375,3
0.787531813,0.371416326,0.768952724,0.763842333,0.345254607,0.341865361,0.912718779,0.356653212,0.901350555,0.69595759,1
0.76968978,0.366446808,0.771145189,0.767101178,0.349632829,0.348165059,0.913845212,0.355548073,0.90301327,0.692495214,1
0.695552256,0.389828098,0.739070102,0.734811476,0.331651119,0.330427178,0.897365841,0.314148997,0.886538547,0.731865114,1
0.742624473,0.454441413,0.734119492,0.729540492,0.331709423,0.327170384,0.894822343,0.322087611,0.883849207,0.738600791,1
0.744104979,0.464374236,0.734114669,0.729203744,0.324567231,0.322809979,0.894819865,0.322670244,0.883677393,0.738842956,1
0.727113129,0.474216587,0.732003748,0.72587438,0.332195711,0.323852477,0.893735327,0.290433559,0.881978698,0.741206959,1
0.181505229,0.184111086,0.207679655,0.20406878,0.893636767,0.881516431,0.407074207,0.871514951,0.403415269,0.389355426,0
0.007035147,0.003719678,0.336747363,0.323168437,0.696008292,0.742136893,0.343560169,0.359771674,0.356007144,0.330905487,3
0.007652024,0.002638492,0.787038497,0.711573142,0.400918555,0.424669156,0.922010793,0.004382223,0.815362053,0.612835501,3
0.738744119,0.244321161,0.799413631,0.786915422,0.36265461,0.359245538,0.928368825,0.315684786,0.913122814,0.658441559,3
0.827246819,0.279649475,0.799105367,0.794185718,0.364099619,0.361303677,0.928210446,0.375033941,0.916832236,0.649536193,1
0.828301911,0.299518223,0.801467502,0.796075862,0.359184991,0.356365503,0.929424052,0.373017505,0.917796617,0.649573073,1
0.826960415,0.300568458,0.798079621,0.792507676,0.367529998,0.364751409,0.927683444,0.376807133,0.915976072,0.648278151,1
0.80584302,0.285876122,0.798559346,0.79225178,0.368660369,0.363655061,0.927929914,0.363196228,0.91584551,0.649393207,1
0.821225866,0.294632936,0.7976855,0.792802256,0.368054493,0.364811731,0.927480955,0.377689296,0.916126371,0.650730848,1
0.823318888,0.302656257,0.792490217,0.788351037,0.376858693,0.37355742,0.924811749,0.389436896,0.913855288,0.650775499,1
0.085221447,0.012617402,0.120657765,0.127428824,0.906722681,0.891144557,0.451783859,0.826049445,0.442518201,0.536987778,0
0.016341145,0.001012725,0.297802809,0.363929323,0.709585163,0.770296595,0.360771204,0.439962309,0.327374723,0.539012042,3
0.002066459,0.000154581,0.805006923,0.780719318,0.21976202,0.29355674,0.931242517,0.006636593,0.906802956,0.338209536,3
0.820973353,0.38513913,0.812417001,0.806918405,0.196214244,0.193992889,0.935049628,0.194741073,0.923328657,0.288294939,1
0.839378046,0.396797336,0.816742536,0.811402619,0.197122111,0.195294701,0.937271979,0.202350546,0.925616574,0.293345907,1
0.843421329,0.407326572,0.815588262,0.810455536,0.197128983,0.195260127,0.936678942,0.20447428,0.925133358,0.291728448,1
0.843889577,0.408722062,0.816186089,0.810643308,0.198937066,0.197004959,0.93698609,0.207276329,0.925229162,0.292237577,1
0.839114815,0.400068283,0.815014369,0.810580582,0.199045074,0.197232995,0.93638409,0.206352597,0.925197158,0.293606863,1
0.844741943,0.403431026,0.817177616,0.811784956,0.200578501,0.198365842,0.937495512,0.206576828,0.925811649,0.293474936,1
0.846866222,0.401808826,0.816825645,0.811810999,0.202239325,0.200655538,0.937314678,0.210068101,0.925824936,0.293610836,1
0.070783146,0.004019032,0.142410405,0.164795886,0.920436549,0.889682254,0.440607901,0.815775811,0.423452928,0.520517533,0
0.000109638,3.01E-05,0.302728366,0.31743247,0.768240548,0.764599933,0.360496643,0.004881966,0.378116802,0.521494329,3
0.003979188,0.004454105,0.77840592,0.801698094,0.225245356,0.279498661,0.917575593,0.001208107,0.92019234,0.297209483,3
0.79265442,0.424722834,0.786231124,0.78039026,0.225832352,0.221398654,0.921595985,0.21310374,0.909793572,0.265914714,1
0.810337645,0.442634968,0.784900428,0.779824388,0.242018306,0.238822285,0.920912307,0.245476571,0.909504855,0.274608305,1
0.804701871,0.390100584,0.790324082,0.784975827,0.243105493,0.241913766,0.923698843,0.247483916,0.912133202,0.281626307,1
0.786871389,0.410600476,0.77951491,0.775005548,0.250119146,0.245690281,0.918145363,0.235680849,0.907046206,0.274020285,1
0.779496926,0.487280941,0.761816258,0.757013782,0.220247236,0.218173076,0.909052243,0.223526788,0.897866519,0.245714777,1
0.792172773,0.478016629,0.768653755,0.763211095,0.224226147,0.222011472,0.912565176,0.228547073,0.901028487,0.252504995,1
0.799736167,0.489356441,0.769211165,0.764251891,0.22439866,0.222135575,0.912851559,0.233932063,0.901559518,0.252358814,1
0.0023236,0.109619144,0.01869804,0.065343476,0.8693788,0.847495765,0.504168194,0.797738952,0.481297952,0.611053881,0
0.000405551,0.002286751,0.271723432,0.366265529,0.694266464,0.686130398,0.413316226,0.024063951,0.454195382,0.597011754,3
0.40178642,0.006885394,0.74759964,0.882378508,0.069462166,0.102766043,0.901748103,0.000174969,0.961829609,0.756360183,3
0.780450644,0.540898194,0.755812356,0.751229401,0.015010662,0.014411695,0.905967589,6.70E-05,0.894915235,0.775023458,1
0.783498485,0.552444562,0.756794016,0.751896135,0.011886289,0.010983602,0.906471941,0.005849776,0.895255414,0.772903943,1
0.786348002,0.556607642,0.755435768,0.751035012,0.012337072,0.011608142,0.905774108,0.004985324,0.894816055,0.7739808,1
0.784174342,0.551692952,0.756034715,0.75126791,0.011851755,0.011291893,0.906081831,0.006022212,0.894934883,0.773295485,1
0.787187881,0.547708958,0.757435436,0.753161023,0.009528129,0.008973277,0.906801487,0.004909696,0.89590078,0.771297,1
0.790154767,0.547838124,0.761745322,0.756638817,0.007644381,0.007304082,0.909015798,0.003027867,0.897675206,0.769753944,1
0.785217094,0.544676198,0.760278589,0.754906243,0.008561039,0.008056948,0.908262227,0.003070542,0.896791219,0.770644428,1
0.000212108,0.151317313,0.012439044,0.014264382,0.899419995,0.892797656,0.507383909,0.942181609,0.50383509,0.588262257,0
0.000320338,0.028616251,0.054022853,0.188988269,0.769487698,0.717418802,0.545405845,0.444858134,0.606762345,0.597894804,3
0.005986633,0.001800452,0.214071484,0.323671772,0.69466943,0.661248088,0.572515847,0.023650581,0.541776248,0.488905064,3
0.496045079,0.00439815,0.958183395,0.95305157,0.028555217,0.103548901,0.021484317,0.004291157,0.021272263,0.463441254,1
0.998063951,0.041524369,0.957852595,0.951868609,0.027625247,0.027252375,0.021654273,0.026002644,0.021875828,0.473940799,1
0.983261882,0.024406512,0.958149827,0.951806084,0.020793465,0.02193585,0.021501563,0.011713492,0.02190773,0.473819935,1
0.996252045,0.038130653,0.958738905,0.952580506,0.018999597,0.018519236,0.02119891,0.011686932,0.021512607,0.475483837,1
0.996042224,0.037930863,0.956921989,0.951054104,0.020313682,0.019726231,0.022132395,0.015826395,0.022291402,0.474744395,1
0.998090821,0.035890711,0.957256851,0.951572368,0.02055681,0.019916538,0.021960352,0.018392235,0.022026975,0.475333921,1
0.99809166,0.038902706,0.958611914,0.952331988,0.021223578,0.020621305,0.021264155,0.018556558,0.021639405,0.475656688,1
0.000340872,0.280321503,0.094130361,0.126529133,0.820742216,0.782346332,0.485630242,0.615316319,0.51193364,0.698353099,0
0.006895309,0.003074381,0.471302315,0.479777727,0.603158989,0.637852911,0.759793507,0.042573968,0.751864003,0.625091154,3
0.002946938,0.002036905,0.898747455,0.762239584,0.411226583,0.44728123,0.052021003,0.233298636,0.128195409,0.415570899,3
0.891340122,0.131322128,0.935513244,0.925518935,0.166130108,0.167564977,0.033131668,0.13777906,0.035319854,0.410289082,1
0.931613138,0.080413519,0.945201204,0.939833503,0.112342843,0.113686516,0.028154239,0.110539767,0.028016332,0.426550087,1
0.942662238,0.074539781,0.949068095,0.943463367,0.088299262,0.083436817,0.026167528,0.058611952,0.026164317,0.443488278,1
0.987675578,0.073582628,0.954223778,0.948594685,0.06427359,0.063490693,0.023518668,0.064206187,0.023546237,0.456654239,1
0.993643026,0.065553662,0.954826545,0.948868015,0.060446215,0.059731061,0.023208982,0.055710763,0.023406779,0.459507804,1
0.993885752,0.060188705,0.955701275,0.949464906,0.055381025,0.054338773,0.022759567,0.053043853,0.023102236,0.46380636,1
0.996311636,0.067012214,0.956190544,0.950506587,0.05942737,0.058685307,0.022508193,0.059491256,0.022570754,0.461387363,1
0.000705017,0.367433519,0.091079924,0.156962329,0.775314319,0.691028274,0.505680292,0.413704158,0.552946499,0.730585705,0
0.018377095,0.017421811,0.628245567,0.596837084,0.544770281,0.566341511,0.840426991,0.288098634,0.811989498,0.696987353,3
0.305158072,0.00498183,0.83397746,0.840724384,0.258792884,0.367324849,0.085298193,0.019136965,0.07858339,0.400133333,3
0.923967854,0.199673849,0.921250806,0.915876296,0.183930985,0.184547557,0.04045935,0.184124048,0.040239683,0.387162758,1
0.958500384,0.203756769,0.924267092,0.919016804,0.174326282,0.170103441,0.038909658,0.168821433,0.038637345,0.390041253,1
0.935449714,0.195916348,0.928389531,0.92186464,0.158613154,0.155850217,0.036791652,0.138736362,0.037184334,0.394855486,1
0.969534815,0.119516352,0.936779066,0.933806482,0.135088383,0.134699677,0.032481321,0.134162199,0.031091415,0.404780764,1
0.967191234,0.182385142,0.934446949,0.927744492,0.144346482,0.141718197,0.033679504,0.139729882,0.034184339,0.402375924,1
0.976264941,0.168688608,0.940240171,0.934310952,0.119544684,0.11976328,0.030703093,0.121757931,0.030834026,0.410474469,1
0.901047815,0.135298805,0.939228094,0.931866543,0.124744008,0.123752953,0.031223072,0.125589316,0.032081203,0.410182534,1
0.000316571,0.085189778,0.035325042,0.03667406,0.913450946,0.899080175,0.517239234,0.746814981,0.507816709,0.430729366,0
0.000282194,0.004015626,0.175648661,0.318351237,0.657896296,0.713194489,0.580712966,0.021868615,0.582979895,0.379547265,3
0.067753014,0.020907579,0.565225562,0.658533303,0.236064635,0.280568719,0.226043761,0.001427809,0.191264341,0.898955279,3
0.641138073,0.656276175,0.633190495,0.633797289,0.235136392,0.234262407,0.188457471,0.209360506,0.184160906,0.85217418,1
0.641577475,0.718108174,0.624770051,0.620849416,0.233655705,0.23067794,0.192783683,0.231427074,0.190767118,0.86116954,1
0.632228916,0.727273976,0.619252546,0.61494005,0.232957352,0.230292912,0.195618438,0.235940363,0.193782171,0.863514018,1
0.629433622,0.712206478,0.617526452,0.612705803,0.234501841,0.232879824,0.196505261,0.233002693,0.19492212,0.863093009,1
0.61778027,0.728500262,0.608146506,0.605076565,0.239576774,0.237912556,0.201324441,0.240665074,0.198814679,0.867083642,1
0.595517665,0.712956345,0.608447288,0.601025522,0.241163143,0.239979497,0.201169906,0.245418431,0.200881586,0.866879473,1
0.459877103,0.68392136,0.608702284,0.598895449,0.256043523,0.25353146,0.201038896,0.244609064,0.201968383,0.863708692,1
0.001741619,0.000395724,0.073759596,0.093793279,0.911220595,0.817154373,0.555546085,0.466041823,0.559450028,0.484172104,0
0.00121313,0.0054148,0.46292589,0.615455873,0.496827985,0.635742333,0.411712874,0.005076001,0.399874951,0.614049858,3
0.418735213,0.378197076,0.553251781,0.552066414,0.209617435,0.203212589,0.229527966,0.001094794,0.225861307,0.911623571,1
0.591476107,0.692516401,0.594609453,0.592302309,0.230492338,0.226938226,0.208279437,0.207684973,0.205332309,0.872074489,1
0.558461905,0.692590401,0.611100651,0.604431206,0.237866009,0.236989839,0.199806676,0.206453786,0.199143952,0.8671411,1
0.57125665,0.675827414,0.604859691,0.59791627,0.231850158,0.229774808,0.203013124,0.205058436,0.202467976,0.869236788,1
0.606162617,0.741951414,0.606042566,0.601998627,0.22718226,0.224900157,0.202405392,0.225299751,0.200385092,0.872526918,1
0.623468869,0.739026627,0.606611728,0.602351819,0.233963187,0.231387201,0.202112971,0.236734351,0.200204888,0.869235778,1
0.627298761,0.73951756,0.607681878,0.604343991,0.234758562,0.232576158,0.201563155,0.242825244,0.19918845,0.867844888,1
0.622618247,0.74686664,0.606679884,0.603073299,0.235074601,0.232060675,0.202077954,0.236037271,0.199836778,0.869957095,1
0.000148202,0.000424748,0.078778515,0.074622429,0.918522949,0.852156114,0.558124679,0.646196792,0.549174299,0.480051686,0
0.00121958,0.000625308,0.320622335,0.494285985,0.490795808,0.565017166,0.5715402,0.002138167,0.479414144,0.603397229,3
0.002379358,0.001362914,0.568965679,0.524561792,0.254526165,0.247557421,0.221454562,0.005712067,0.244275293,0.867158878,3
0.526495911,0.705514146,0.596439751,0.586818032,0.227290559,0.226600124,0.207339076,0.197865921,0.208130475,0.874499279,1
0.573274811,0.709129947,0.612830421,0.605402655,0.238355533,0.23646443,0.198917964,0.215306393,0.198648303,0.867290523,1
0.610241201,0.719485068,0.61137473,0.605262566,0.254334982,0.253102094,0.199665861,0.24949728,0.198719778,0.864507638,1
0.618939057,0.68744069,0.612626474,0.607192264,0.255707563,0.253324031,0.199022747,0.249319098,0.197735215,0.863461681,1
0.597590406,0.688584682,0.599192775,0.597427222,0.261320723,0.258868507,0.205924642,0.252003137,0.202717497,0.866339222,1
0.547868115,0.614223709,0.600426266,0.597520737,0.254512469,0.253097715,0.205290905,0.240309583,0.202669784,0.866212065,1
0.562891613,0.619899268,0.60223083,0.599895943,0.25423609,0.248838119,0.204363766,0.220074587,0.201457915,0.866907336,1
0.248498807,0.396062775,0.315087118,0.311818708,0.741833965,0.718021539,0.351890962,0.615768158,0.348439531,0.728698669,0
0.00073383,0.001277052,0.44360865,0.472132197,0.572086258,0.635341979,0.293134868,0.009899807,0.315889332,0.689466252,3
0.068219747,0.000547839,0.830870665,0.833852843,0.363428402,0.359721763,0.944530655,0.007855375,0.937071038,0.486285048,3
0.865762917,0.000368273,0.841854446,0.837093184,0.397279225,0.394998193,0.950173845,0.373337661,0.938724311,0.50925737,1
0.764066294,0.000472188,0.839426897,0.834557934,0.401732929,0.389168186,0.948926631,0.319416921,0.937430786,0.514985817,1
0.872311441,0.012256878,0.844161159,0.839200771,0.39011193,0.386808282,0.951358976,0.39298538,0.939799636,0.514254449,1
0.867889959,0.033780291,0.839035494,0.834033844,0.401956681,0.398222255,0.948725538,0.415937882,0.937163387,0.518448389,1
0.86375482,0.036869879,0.836930006,0.831322504,0.406116434,0.402778781,0.947643792,0.425747332,0.935780018,0.520404429,1
0.863791297,0.042809351,0.835651571,0.829944625,0.407310966,0.404332075,0.946986964,0.424610996,0.935077002,0.522549552,1
0.871407758,0.043730138,0.839780054,0.833802384,0.402799992,0.399402593,0.949108074,0.420694331,0.937045293,0.520698403,1
0.162668911,0.174185512,0.219790052,0.214315803,0.873726367,0.865472932,0.400852191,0.821731737,0.398187073,0.360366334,0
0.000369364,0.00080915,0.342764471,0.430036043,0.698707115,0.736497792,0.338713575,0.012466325,0.30645396,0.397574577,3
0.015858479,4.21E-05,0.823876047,0.757276466,0.332032096,0.3452843,0.940936996,0.002860595,0.840623691,0.38563743,3
0.869947997,0.162445041,0.855818547,0.850710206,0.287528535,0.285286424,0.957348247,0.282864678,0.945671934,0.390771338,1
0.887185872,0.208336969,0.857061149,0.851682289,0.285874856,0.283395822,0.957986665,0.294326113,0.946167906,0.390406343,1
0.88165556,0.199874256,0.853283583,0.847470897,0.298152362,0.294550164,0.956045847,0.305857062,0.944019187,0.390635188,1
0.882377906,0.197552274,0.85479272,0.849597445,0.29597653,0.293941421,0.956821203,0.305725353,0.945104186,0.392252201,1
0.878388486,0.18866255,0.849709342,0.844880628,0.306382553,0.304997701,0.954209492,0.31364116,0.94269759,0.395088323,1
0.882917818,0.187438065,0.853428275,0.84750992,0.305777204,0.303269464,0.956120186,0.310524517,0.944039097,0.396587692,1
0.879197185,0.190693356,0.849534246,0.844056999,0.313341841,0.311108854,0.954119532,0.321655869,0.942277362,0.395635522,1
0.216935432,0.269900674,0.277418173,0.266589038,0.853318442,0.826630324,0.371244316,0.747684629,0.371516432,0.642676169,0
0.002367682,0.001218348,0.357102398,0.420223032,0.698281838,0.694040823,0.357966453,0.016475784,0.3487533,0.653876411,3
0.013720515,0.000515707,0.832413522,0.851484537,0.394301557,0.37857479,0.945323336,0.002723667,0.941381832,0.452963488,3
0.871353758,0.006361624,0.845000017,0.840301638,0.388816122,0.381219975,0.95178996,0.378643099,0.940361316,0.482013412,1
0.860123445,4.33E-05,0.84264435,0.836867783,0.392192409,0.38956814,0.950579677,0.397581595,0.938609309,0.484070999,1
0.831671814,0.000366196,0.846116788,0.839281333,0.392372274,0.385498852,0.952363729,0.332587538,0.93984074,0.484669847,1
0.862669843,0.000120111,0.849811758,0.843974294,0.378136013,0.373368776,0.954262111,0.33267244,0.942235164,0.484333501,1
0.874901261,0.006027201,0.846799981,0.841462083,0.386174937,0.382467357,0.952714736,0.393437624,0.940953394,0.48879454,1
